,Category,Sub-category,Title,Organisation,Organisation Acronym,URL,Coverage,Resolution,Data Format,Last Update,Access to Dataset,Description,Contact,Data Update,Count
445,Vulnerability,Hydrology and Water Quality,River status (WFD),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,,,"2007, 2009, 2010, 2012, 2015",Direct free download from website,,,,1
446,Vulnerability,Hydrology and Water Quality,River water bodies (WFD),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National, ,,2017,Direct free download from website,,,,1
447,Vulnerability,Hydrology and Water Quality,Source protection areas,Geological Survey Ireland,GSI,https://www.gsi.ie/en-ie/data-and-maps/Pages/Groundwater.aspx#SPA,National,,Shapefile,2015,Direct free download from website,,,,1
448,Vulnerability,Hydrology and Water Quality,Transitional water bodies (WFD),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National, ,,2017,Direct free download from website,,,,1
449,Vulnerability,Hydrology and Water Quality,Transitional water quality,Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National, ,,2010-2012,Direct free download from website,,,,1
450,Vulnerability,Hydrology and Water Quality,Transitional water status (WFD),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,,,"2007, 2009, 2010, 2012, 2015, 2017",Direct free download from website,,,,1
451,Vulnerability,Hydrology and Water Quality,Water levels and flow,Environmental Protection Agency,EPA,https://data.gov.ie/dataset/water-levels-and-flow or http://www.epa.ie/hydronet/#Water%20Levels,National,,,2017,View data online in EPA website,,,,1
452,Vulnerability,Hydrology and Water Quality,Wetness and Water – 2015 (Copernicus Land Monitoring Programme),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,20m,Raster,2015,Direct free download from website,,,,1
453,Vulnerability,Population,Age dependency ratio,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0 ,National,,,2016,Download the data from the CSO website,,,,1
454,Vulnerability,Population,Agricultural workers,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=1,National,,,Annually since 1975,Download the data from the CSO website,,,,1
455,Vulnerability,Population,Deprivation Index,Pobal, ,https://maps.pobal.ie/WebApps/DeprivationIndices/index.html,National,,,2016,View data online in the Pobal. Free dataset (2016) download from the Pobal website at https://www.pobal.ie/research-analysis/,,,,1
456,Vulnerability,Population,Emigration (estimates),Central Statistics Office,CSO,https://statbank.cso.ie/px/pxeirestat/Database/eirestat/Annual Population Estimates/Annual Population Estimates_statbank.asp?SP=Annual%20Population%20Estimates&Planguage=0,National,,,Annually,Download the data from the CSO website,,,,1
457,Vulnerability,Population,Fertility ratio,Central Statistics Office,CSO,http://airomaps.nuim.ie/id/AI_Atlas/,National,,,"1996, 2002, 2006, 2011 and 2016",View 2011 data online in the AIRO website.,,,,1
458,Vulnerability,Population,Immigration,Central Statistics Office,CSO,https://www.cso.ie/en/statistics/population/populationandmigrationestimates/,National,,,1996 - 2017,Download data from website or Contact the CSO to request specific data,,,,1
459,Vulnerability,Population,Income and poverty rates,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0 and https://www.cso.ie/en/statistics/socialconditions/keynationalindicatorsofpovertyandsocialexclusionbyyear/,National,,,2002 to 2018,Download the data from the CSO website,,,,1
460,Vulnerability,Population,"Nationality (Irish, UK, Polish, Lithuanian, other EU 27, rest of the world)",Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
461,Vulnerability,Population,Number Females,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Free dataset download from the CSO website,,,,1
462,Vulnerability,Population,Number Males,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Free dataset download from the CSO website,,,,1
463,Vulnerability,Population,Overseas visitors,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,Annually,Data downloads available from CSO website.,,,,1
464,Vulnerability,Population,Population at risk of poverty,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0 ,National,,,2004 to 2015,Download the data from the CSO website,,,,1
465,Vulnerability,Population,"Population by age cohort (0-14, 15-64 and 65 plus)",Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
466,Vulnerability,Population,Population change,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0 ,National,,,2016, Download the data from the CSO website,,,,1
467,Vulnerability,Population,Population density,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
468,Vulnerability,Population,"Social class (professional worker, technical, managerial, non-manual, skilled manual, semi-skilled, unskilled)",Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
469,Vulnerability,Population,Socio-economic group,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Free dataset download from the CSO website,,,,1
470,Vulnerability,Population,Total population,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
471,Vulnerability,Population,Urban/rural population share,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Free dataset download from the CSO website,,,,1
472,Vulnerability,Population,Employment/unemployment statistics,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
473,Vulnerability,Population,Industry of employment,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016,Download the data from the CSO website,,,,1
474,Vulnerability,Population,Occupation,Central Statistics Office,CSO,https://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,2016, Download the data from the CSO website,,,,1
475,Vulnerability,Environment,Urban Waste Water Agglomerations Failing to meet EU Sewage Treatment Standards,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2018,https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/7f9aa9dc-883d-4376-a3d8-65e4b06fb557,This shows all urban areas that failed to comply with one or more of the EU sewage treatment standards,gis@edenireland.ie,,1
476,Vulnerability,Environment,Raw Sewage ,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2018 (updated 3 months ago),https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/41c6704f-a726-491e-8b17-9f6b194b0d3d,This shows the urban areas where sewage is collected and released back into the environment without treatment,gis@edenireland.ie,,1
477,Vulnerability,Environment,Key Pressure on Rivers or Lakes,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2017,https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/9d4c9a46-1f9f-49bc-8704-24eec0a1075f,This shows the urban areas where waste water discharges were identified as the sole pollution pressure on water bodies at risk of not achieving good status,gis@edenireland.ie,,1
478,Vulnerability,Environment,Impacting on Bathing Water,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2017,https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/2cfac894-c267-49bd-a6d6-d09f58a2c7af,"This shows the urban areas where waste water discharges were a contributing factor to the poor classification of the bathing waters, as identified in the EPA’s annual Bathing Water Quality in Ireland Report. When bathing waters are classified as poor it means that there is a risk of periodic pollution, with the potential to cause illness such as skin rash and stomach upset",gis@edenireland.ie,,1
479,Vulnerability,Renewable Energy,Existing hydropower stations,Marine Institute,,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,National,,,2014 and 2015,Direct free download from Ireland's Marine Atlas websites,,,,1
480,Vulnerability,Renewable Energy,Existing wind farms,Irish Wind Energy Association,IWEA,https://www.iwea.com/about-wind/facts-stats,,,,2018,View current data online in the IWEA website. ,,,,1
481,Vulnerability,Renewable Energy,Installed wind energy capacity,Irish Wind Energy Association,IWEA,https://www.iwea.com/about-wind/interactve-map,National,,,Regularly,View the information in the IWEA website. Contact IWEA to request the data,,,,1
482,Vulnerability,Renewable Energy,Mean seasonal theoretical wave power flux (kW/m) (annual and seasonal) (Accessible Wave Energy Resource Atlas 2005),Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,2005,View and download data from Ireland's Marine Atlas,,,,1
483,Vulnerability,Renewable Energy,Mean technical energy resource (Pelamis model) (Gwhe/km) (annual and seasonal) (Accessible Wave Energy Resource Atlas 2005),Marine Institute, ,https://atlas.marine.ie/,Irish Waters, ,,2017,View and download data from Ireland's Marine Atlas,,,,1
484,Vulnerability,Renewable Energy,Mean technical power resource (Pelamis model) (Mwhe/km) (annual and seasonal) (Accessible Wave Energy Resource Atlas 2005),Marine Institute, ,https://atlas.marine.ie/,Irish Waters, ,,2005,View and download data from Ireland's Marine Atlas,,,,1
485,Vulnerability,Renewable Energy,Mean theoretical wave energy resource (MWhr) (annual and seasonal) (Accessible Wave Energy Resource Atlas 2005),Marine Institute, ,https://atlas.marine.ie/,Irish Waters, ,,2017,View and download data from Ireland's Marine Atlas,,,,1
486,Vulnerability,Renewable Energy,Mean wave period (SWAN and ROMS models),Marine Institute, ,https://atlas.marine.ie/,Irish Waters, ,,Monthly,View data in Ireland's Marine Atlas,,,,1
487,Vulnerability,Renewable Energy,"Offshore Renewable Energy Development Plan (OREDP) assessment (tidal, wave and wind) boundary",Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,2014,View and download data from Ireland's Marine Atlas,,,,1
488,Vulnerability,Renewable Energy,"Offshore wind power (kW) (950, 75, 100m) (SEAI Wind Atlas 2003)",Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,2003,View and download data from Ireland's Marine Atlas,,,,1
489,Vulnerability,Renewable Energy,"Offshore wind speed at 20, 30, 40, 50, 75, 100, 125 and 150m",Sustainable Energy Authority of Ireland,SEAI,http://maps.seai.ie/wind,National, ,,2013,View data online in the SEAI Wind Atlas website or Ireland's Marine Atlas website. Contact the SEAI to request the data,,,,1
490,Vulnerability,Renewable Energy,"Onshore wind speed at 20, 30, 40, 50, 75, 100, 125 and 150m",Sustainable Energy Authority of Ireland,SEAI,http://maps.seai.ie/wind/,National, ,,2013,View data online in the SEAI Wind Atlas website. Contact the SEAI to request the data,,,,1
491,Vulnerability,Renewable Energy,Renewable energy consumption (historic and projected),Sustainable Energy Authority of Ireland,SEAI,https://www.seai.ie/resources/seai-statistics/energy-data/,National, ,,1990-2030,Contact SEAI to request the data,,,,1
492,Vulnerability,Renewable Energy,Renewable energy production (historic and projected),Sustainable Energy Authority of Ireland,SEAI,https://www.seai.ie/resources/seai-statistics/energy-data/,National, ,,1991-2030,Contact SEAI to request the data,,,,1
493,Vulnerability,Renewable Energy,"Sea surface salinity (monthly mean values and contours), Marine Institute SWAN and ROMS models",Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,from Nov 2016 - monthly,View and download data from Ireland's Marine Atlas,,,,1
494,Vulnerability,Renewable Energy,"Sea surface temperature (monthly mean values and contours), Marine Institute SWAN and ROMS models",Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,from Nov 2016 - monthly,View and download data from Ireland's Marine Atlas,,,,1
495,Vulnerability,Renewable Energy,"Tidal resource potential areas and shoreline (0-5, 5-10, 10-15 km)",Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Ireland and Northern Ireland, ,,2014,View and download data from Ireland's Marine Atlas,,,,1
496,Vulnerability,Renewable Energy,"Wave data (significant wave height, significant wave height contours,  mean wave period, wave period countours, mean wave direction), Marine Institute SWAN and ROMS models",Marine Institute, ,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,from 2016 - monthly,View and download data from Ireland's Marine Atlas,,,,1
497,Vulnerability,Renewable Energy,Weibull wind energy distribution,Sustainable Energy Authority of Ireland,SEAI,http://maps.seai.ie/wind/,National, ,,2013,View data online in the SEAI Wind Atlas website. Contact the SEAI to request the data,,,,1
498,Vulnerability,Renewable Energy,"Wind turbine impact seascape (0-5, 5-15, 5-24, 5-35km) (SEAI Wind Atlas 2003)",Marine Institute,SEAI,http://atlas.marine.ie/OceanEnergy.html#?c=53.9043:-15.8862:6,Irish Waters, ,,2015,View and download data from Ireland's Marine Atlas,,,,1
499,Vulnerability,Sewage Treatment Locations,Sewage Treatment >500pe,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2017 (ongoing - regularly updated),https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/433e95cd-adb2-4e26-83e7-087c9b18483e,This shows the location of sewage treatment plants that treat sewage waste produced by more than 500 people,gis@edenireland.ie,,1
500,Vulnerability,Sewage Treatment Locations,Sewage Treatment <500pe,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2017,https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/e2f894a1-b2a6-493d-be29-0d6e037be1e7,This shows the location of sewage treatment plants that treat sewage waste produced by less than 500 people,gis@edenireland.ie,,1
501,Vulnerability,Sewage Treatment Locations,Discharge Locations ,Environmental Protection Agency,EPA,https://gis.epa.ie/EPAMaps/SewageTreatment?easting=&northing=&lid=EPA:SIIF_AllPriorityUrban,National,,Shapefile,2017 (ongoing - regularly updated),https://gis.epa.ie/geonetwork/srv/eng/catalog.search#/metadata/8034f005-acf6-45b4-9c55-33c23fb74c78,This dataset shows the location of urban waste water discharges,gis@edenireland.ie,,1
502,Vulnerability,Transport ,Cars per household,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0 ,National,,,2016,Free dataset download from the CSO website,,,,1
503,Vulnerability,Transport ,"Driving licences (type, age group, year)",Central Statistics Office,CSO,https://www.cso.ie/en/releasesandpublications/ep/p-tranom/to2016/vlr/,National,,,1997-2016,Download the dataset from the CSO website,,,,1
504,Vulnerability,Transport ,Mode of transport to work/education per age cohort (POWSCAR),Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0 ,National,,,2016,Free dataset download from the CSO website,,,,1
505,Vulnerability,Transport ,Private cars licensed by emission class,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National, ,,Quarterly,Download the dataset from the CSO website,,,,1
506,Vulnerability,Transport ,Rail statistics,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,Annually,Download the dataset from the CSO website,,,,1
507,Vulnerability,Transport ,Road freight statistics,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,Annually,Download the dataset from the CSO website,,,,1
508,Vulnerability,Transport ,Road network,Transport Infrastructure Ireland,TII,https://www.tii.ie/,National,,,Regularly,Contact the NRA to request the data. Also available for purchase from the Osi. See also simplified dataset from Geofabrik,,,,1
509,Vulnerability,Transport ,Road traffic volumes,Central Statistics Office,CSO,http://www.cso.ie/px/pxeirestat/statire/SelectTable/Omrade0.asp?PLanguage=0,National,,,Annually,Download the dataset from the CSO website,,,,1
510,Vulnerability,Waste ,Dumping at sea,Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,Irish Waters, ,,2018,Direct free download from website,,,,1
511,Vulnerability,Waste ,Electrical waste collected (waste electrical and electronic equipment - WEEE),Environmental Protection Agency,EPA,http://www.epa.ie/pubs/reports/waste/stats/,National, ,,1995-ongoing,Contact the EPA to request the data. Download reports for the national waste statistics (National Waste Database Reports and WEE Statistics for Ireland),,,,1
512,Vulnerability,Waste ,Licensed Integrated Pollution Prevention and Control (IPCC) Facilities,Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,,Shapefile,2019,Direct free download from website,,,,1
513,Vulnerability,Waste ,Licensed Waste Facilities (landfills),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,,Shapefile,2019,Direct free download from website,,,,1
514,Vulnerability,Waste ,Managed/unmanaged waste,Environmental Protection Agency,EPA,https://www.epa.ie,National, ,,Annually,Contact the EPA to request the data,,,,1
515,Vulnerability,Waste ,"Material flow accounts (50 different: biomass, fossil, metal ores, etc.)",Central Statistics Office,CSO,https://www.cso.ie/en/statistics/environmentaccounts/materialflowaccounts/,National, ,,2013 to 2016,Direct download in csv - National statistics,,,,1
516,Vulnerability,Waste ,Municipal waste generated,Environmental Protection Agency,EPA,http://www.epa.ie/pubs/reports/waste/stats/,National, ,,1996 - ongoing,Contact the EPA to request the data. Download reports for the national waste statistics,,,,1
517,Vulnerability,Waste ,Municipal waste sent to landfill,Environmental Protection Agency,EPA,http://www.epa.ie/waste/,National, ,,Annually,Contact the EPA to request the data,,,,1
518,Vulnerability,Waste ,Pollutant Release and Transfer Register (PRTR) Facilities,Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National, ,,2018,Direct free download from website,,,,1
519,Vulnerability,Waste ,Urban Waste Water Treatment (UWWT) agglomeration boundaries,Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National, ,,2017,Contact the EPA to request the data,,,,1
520,Vulnerability,Waste ,Urban Waste Water Treatment Plant (UWWT) location and status,Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,,Shapefile,2018,Direct free download from website,,,,1
521,Vulnerability,Waste ,Waste and industrial emissions licence (search facility),Environmental Protection Agency,EPA,http://www.epa.ie/terminalfour/waste/index.jsp#.UqgrKSe3DKc and http://gis.epa.ie/GetData/Download,National, ,,Annually,Direct search on the EPA website,,,,1
522,Vulnerability,Waste ,Waste collected per household (statistics),Environmental Protection Agency,EPA,http://www.epa.ie/irelandsenvironment/environmentalindicators/#waste,National, ,,Annually,Contact the EPA to request the data,,,,1
523,Vulnerability,Waste ,Waste recycled (statistics),Environmental Protection Agency,EPA,http://www.epa.ie/irelandsenvironment/environmentalindicators/#waste,National, ,,Annually,Contact the EPA to request the data,,,,1
524,Vulnerability,Waste ,Waste water discharge authorisations (permits and certificates issued under the Waste Water Discharge Authorisation Regulations),Environmental Protection Agency,EPA,http://gis.epa.ie/GetData/Download,National,,Shapefile,2020,Direct free download from website,,,,1
525,Vulnerability,Waste ,Waste water discharge licenses (issued under the Water Pollution Act),Local Authorities, , ,National, ,, ,Contact Local Authorities to request the data,,,,1
526,Hazard,Climate,2041-2060 Climate Projection: Temperature,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of temperature considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
527,Hazard,Climate,2041-2060 Climate Projection: Precipitiation,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of precipitation considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
528,Hazard,Climate,2041-2060 Climate Projection: Wind Speed,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of wind speed considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
529,Hazard,Climate,2041-2060 Climate Projection: Heat Waves,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of heatwaves events considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
530,Hazard,Climate,2041-2060 Climate Projection: Ice Days,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of ice days considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
531,Hazard,Climate,2041-2060 Climate Projection: Frost Days,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of frost days considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
532,Hazard,Climate,2041-2060 Climate Projection: Wet Days,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of  wet days considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
533,Hazard,Climate,2041-2060 Climate Projection: Very Wet Days,EPA Research - Nolan & Flanagan (2020),-,http://www.epa.ie/pubs/reports/research/climate/researchreport339/,National,4 km,Raster ,,http://dev.climateireland.ie/#!/tools/climateDataExplorer,Projection of very wet days considering 4.5 and 8.5 RCP scenarios.,info@climateireland.ie,2020,1
534,Hazard,Environment,Groundwater Flood Probability Maps,Geological Survey Ireland,GSI,https://www.gsi.ie/en-ie/programmes-and-projects/groundwater/activities/groundwater-flooding/Pages/Predictive-groundwater-flood-map.aspx,National,,Shapefile,,https://www.gsi.ie/en-ie/data-and-maps/Pages/Groundwater.aspx#Flood,"Predictive extents for low (1000 yr), medium (100 yr) and high (10 yr) probability groundwater flood events. ",,2020,1
535,Hazard,Environment,Groundwater Flood Historic Map,Geological Survey Ireland,GSI,https://www.gsi.ie/en-ie/programmes-and-projects/groundwater/activities/groundwater-flooding/Pages/Historic-groundwater-flood-map.aspx,,,Shapefile,,https://www.gsi.ie/en-ie/data-and-maps/Pages/Groundwater.aspx#Flood,Maximum Historic Groundwater Flood Extent (primarially based on winter 2015/2016),,2020,1
536,Hazard,Environment,Coastal Vulnerability Index,Geological Survey Ireland,GSI,in prep,North Co. Louth to Co. Wexford,,,,in prep ,Map showing coastal vulnerability to erosion and flood inundation due to sea level rise. Coastal Vulnerability Index map for the Dublin area. Ranking represents level of vulnerability for each point of the coast (100m spacing).,,2021 (Dublin and pilot sites) ,1
537,Hazard,Environment,EO Coastal Change,Geological Survey Ireland,GSI,in prep,Pilot sites with potential for national coverage,,,,in prep,Testing and verifying methods of monitoring coastal change from remote sensing data (ESA) . Satellite extracted shorelines. Range from 2015 to 2020. Areas from co. Louth to Co. Cork They can be used as a proxy for coastal change.,,2021 (for pilot phase),1
538,Hazard,National Coastal Erosion Lines,National Coastal Erosion lines 2050 (data from 2010 -2014 ),Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"The erosion maps have been produced for existing conditions only and do not include for projected future changes in climate such as sea level rise, increased storm frequency or associated variations in erosion rates.",,2020,1
539,Hazard,National Coastal Erosion Lines,Erosion Maps 2050 (ICPSS 2010 - 2014) PDFs,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,,,View data online. Contact the OPW to request access to the dataset,Printable maps have been created for the predicted 2050 coastline.,,2020,1
540,Hazard,Climate,Heat waves and cold spells in Europe derived from climate projections,Copernicus,,https://cds.climate.copernicus.eu/cdsapp#!/dataset/sis-heat-and-cold-spells?tab=overview,European,0.1° x 0.1°,NetCDF 4,,https://cds.climate.copernicus.eu/cdsapp#!/dataset/sis-heat-and-cold-spells?tab=form,The dataset contains the number of hot and cold spell days using different European-wide and national/regional definitions developed within the C3S European Health service. These heat wave and cold spell days are available for different future time periods and use different climate change scenarios.,,1986 to 2085,1
541,Hazard,National Coastal Flood Hazard Mapping 2021 - Mid-Range Future Scenario,0.5% AEP (1 in 200 year) Flood Extents,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account. ",,2021,1
542,Hazard,National Coastal Flood Hazard Mapping 2021 - Mid-Range Future Scenario,10% AEP (1 in 10 year) Flood Extents,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account. ",,2021,1
543,Hazard,National Coastal Flood Hazard Mapping 2021 - Mid-Range Future Scenario,0.1% AEP (1 in 1000 year) Flood Depths,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account. ",,2021,1
544,Hazard,National Coastal Flood Hazard Mapping 2021 - Mid-Range Future Scenario,0.5% AEP (1 in 200 year) Flood Depths,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) and the associated flood depths during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
545,Hazard,National Coastal Flood Hazard Mapping 2021 - Mid-Range Future Scenario,10% AEP (1 in 10 year) Flood Depths,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) and the associated flood depths during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
